username,acctdesc,location,following,followers,totalTweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
the_chart_life,Technical Analysis | Buy-side @adaptiv | Alum @UofSC & @Citadel1842 | Tweets are not investment advice,DC Metro,354,31435,28147,2017-09-09 01:26:53,2020-07-03 23:58:56,2,$TSM is going to be a nice tailwind for $EWT if it can keep moving. Always is! 😉,[]
VechainMore,good stuff that makes me likeable. got in late.,,496,265,789,2020-06-08 02:24:45,2020-07-03 23:18:19,0,"What’s it’s called when you hodl a coin with conviction but it’s not your main hodl?
$link $ewt etc for me",[]
PBudzisz,,,198,92,1547,2012-06-30 18:54:46,2020-07-03 22:32:04,17,"New to the #EnergyWeb world and wondering what we've been up to? Here's a look at what we've achieved with our members since the launch of #EWChain last year. 
https://t.co/sDwINMuaUB","[{'text': 'EnergyWeb', 'indices': [27, 37]}]"
VizuaLzz,🚀Bitcoin🚀 -VS- 🏦Fiat🏦,,610,375,7610,2013-12-16 09:10:22,2020-07-03 22:17:25,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
Bullrun_Gravano,"Investor | Margin Trader | $EWT | $DMG Underboss | 

Join us: https://t.co/pZqPQojAiG",,105,3367,8768,2018-05-23 19:14:21,2020-07-03 22:15:35,0,"If you're on the ""@binance is bad for our tiny marketcap project, no one has noticed it, wish someone would notice it, we wanna moon, why is there no liquidity on this tier 3 exchange, boo hoo, blah blah blah"" 

then you need put on your big boy pants....

$EWT $DMG @cz_binance",[]
PedroPorky15,"The love I have for my dog is endless, crypto analyst @ https://t.co/GyS3c0X6Xd","Hobart, Tasmania",40,243,993,2017-03-11 23:13:50,2020-07-03 21:40:30,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
ugly51,$EWT /  the Eth of Energy ⚡️⚡️,,336,316,870,2019-05-10 17:47:52,2020-07-03 21:10:25,33,"@kucoincom 👋🏽 

$EWT is doing over $1m of volume on Liquid each day and has the biggest energy companies in the world validating the chain (pic related) 💎

We all REALLY want to trade it on Kucoin 🔥💸

$EWT / the Eth of Energy ⚡️ https://t.co/EhKjiH8OB2",[]
ugly51,$EWT /  the Eth of Energy ⚡️⚡️,,336,316,870,2019-05-10 17:47:52,2020-07-03 21:10:14,1,"Wadup @coinbase @krakenfx @kucoincom

It's energy time $EWT $ETH $BTC https://t.co/QN45XYaQ9b",[]
SC0226,,,112,13,315,2016-12-05 22:31:07,2020-07-03 21:08:25,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
WayShowaaa,,,3,2,10,2020-07-02 18:19:58,2020-07-03 21:05:23,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
Erwin_Schroedy,"Bringing forth the newest technological inventions. $OCEAN $CHR $EWT
Baghunter's gems",rich and rekt superposition,690,443,1633,2019-03-20 17:49:02,2020-07-03 20:59:12,1,"Wadup @coinbase @krakenfx @kucoincom

It's energy time $EWT $ETH $BTC https://t.co/QN45XYaQ9b",[]
patcologne11,#Blockchain | #Cryptocurrencies | #DigitalBusiness | #DigitalManagement | #DigitalMarketing | #DigitalTransformation | #NewBusinessModels,"Köln, Deutschland",26,129,7778,2015-11-02 09:44:51,2020-07-03 20:55:05,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
Craigspranks,,,60,20,71,2009-08-06 06:41:05,2020-07-03 20:50:15,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
Nas9030,,"Gent, België",868,106,1365,2018-01-02 19:47:58,2020-07-03 20:49:26,9,"$EWT ...Everyone understands this right? China's Energy, serving 1 billion customers, with 1million employees... THE WORLD'S LARGEST Utility Provider... joined EnergyWeb.... can we let that sink in or just let it fly under the radar for a little longer🚀
https://t.co/EepcteGTLh",[]
ugly51,$EWT /  the Eth of Energy ⚡️⚡️,,336,316,870,2019-05-10 17:47:52,2020-07-03 20:44:59,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
PanopticusV,Live. Learn. Life.,,201,80,97,2020-05-17 10:18:19,2020-07-03 20:43:10,0,Real world uses.  The future of Energy.  List $EWT! https://t.co/yjoHHWN1Ol,[]
TheSoberPhil,"Searching for the best alt coins. Trying to stay sober and well behaved😜 $btc $eth #bitcoin $ocean $ewt $qnt $chr
Never be the first, never be the last.",,399,116,578,2020-04-30 21:13:38,2020-07-03 20:38:59,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
infected_whale,What we know is a drop. What we don’t know is an $ocean,a simulation of the mind,1985,1244,4299,2018-06-30 11:53:53,2020-07-03 20:38:46,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this",[]
infected_whale,What we know is a drop. What we don’t know is an $ocean,a simulation of the mind,1985,1244,4299,2018-06-30 11:53:53,2020-07-03 20:37:56,13,"@CoinbasePro  @coinbase  @krakenfx  @kucoincom 

Can one of you list $EWT 

If not my only option is @UniswapProtocol for the #ethereum of energy ?

Stop listing shitcoins for 1 minute and do this","[{'text': 'ethereum', 'indices': [126, 135]}]"
wavesfullnode,@wavesfullnode is a secure Node on @wavesprotocol an open platform for Web 3.0 applications and custom decentralized solutions . website : https://t.co/6nfpDyFYaA,"Girona, Espanya",4402,2508,5442,2016-09-15 10:16:48,2020-07-03 20:29:32,2,"$btc.d

I see a lot of alts with big spike up... 
and btc dominance on downtrend... 
Is this the confirmation of alt season?

$stake $ewt $2key $kda are some examples https://t.co/xrECBcZZnG",[]
crypt_OGT,"White hat crypto trader / full stack developer
/
tips BTC: bc1qvetyr47a7r8feysp7ar4q0d7d0nmw76rnatq7g",,281,2183,2624,2018-04-16 16:59:18,2020-07-03 20:19:35,2,"$btc.d

I see a lot of alts with big spike up... 
and btc dominance on downtrend... 
Is this the confirmation of alt season?

$stake $ewt $2key $kda are some examples https://t.co/xrECBcZZnG",[]
YouTriggeredBro,CEO of all the Shit Coins $Eth $Link $Zil $Vet $Csc $Qnt $Theta $Xrp $Ocean $Vra 🚀 All tweets are my own ideas ~ Not financial advice,Cuba,666,661,3049,2019-03-06 19:27:12,2020-07-03 20:01:38,0,"I just bought $ewt, $tomo &amp; $rune",[]
Hawkice66,"I'm special because.. Naa no reasons needed, I'm SPECIAL ;)",,246,381,18825,2009-10-09 05:36:35,2020-07-03 19:36:35,5,"Like my tweet if you are a @UnibrightIO $ubt fan and I will follow every single one of you ♥ 
$btc $eth $ltc $xrp $trx $rsr $dot $dmg $comp $lend $ewt $ren $dusk $neo $vet $data $nav $waves $zrx $rlc $eng #cryptocurrency #Crypto #bitcoin #Binance",[]
wookycrypto,,,1493,625,7541,2017-08-21 16:09:42,2020-07-03 18:56:34,9,"$EWT ...Everyone understands this right? China's Energy, serving 1 billion customers, with 1million employees... THE WORLD'S LARGEST Utility Provider... joined EnergyWeb.... can we let that sink in or just let it fly under the radar for a little longer🚀
https://t.co/EepcteGTLh",[]
Kangaroo_In_US,🤾‍♂️🏌️‍♂️🏅,,4567,2379,19580,2009-06-14 18:42:01,2020-07-03 18:55:55,0,@Crypto_Anon_ $QNT $EWT $RUNE,[]
Tom76903506,,,185,23,2022,2018-07-04 22:47:23,2020-07-03 18:07:23,9,"$EWT ...Everyone understands this right? China's Energy, serving 1 billion customers, with 1million employees... THE WORLD'S LARGEST Utility Provider... joined EnergyWeb.... can we let that sink in or just let it fly under the radar for a little longer🚀
https://t.co/EepcteGTLh",[]
0700980522,"who is someone, and why should they? you should just do it!",,133,233,12449,2011-11-27 16:53:04,2020-07-03 17:35:44,0,jus me or Chico videos pump $EWT ?,[]
VizuaLzz,🚀Bitcoin🚀 -VS- 🏦Fiat🏦,,610,375,7610,2013-12-16 09:10:22,2020-07-03 17:34:36,9,"$EWT ...Everyone understands this right? China's Energy, serving 1 billion customers, with 1million employees... THE WORLD'S LARGEST Utility Provider... joined EnergyWeb.... can we let that sink in or just let it fly under the radar for a little longer🚀
https://t.co/EepcteGTLh",[]
DDKeenan88,"CPA, CA with a passion for investing and mixed martial arts. Zen in life, Zen in investing. Long on disruptors. Tweets are my opinion only.",,999,176,1614,2011-01-07 04:20:51,2020-07-03 17:29:43,9,"$EWT ...Everyone understands this right? China's Energy, serving 1 billion customers, with 1million employees... THE WORLD'S LARGEST Utility Provider... joined EnergyWeb.... can we let that sink in or just let it fly under the radar for a little longer🚀
https://t.co/EepcteGTLh",[]
PedroPorky15,"The love I have for my dog is endless, crypto analyst @ https://t.co/GyS3c0X6Xd","Hobart, Tasmania",40,243,993,2017-03-11 23:13:50,2020-07-03 17:27:36,9,"$EWT ...Everyone understands this right? China's Energy, serving 1 billion customers, with 1million employees... THE WORLD'S LARGEST Utility Provider... joined EnergyWeb.... can we let that sink in or just let it fly under the radar for a little longer🚀
https://t.co/EepcteGTLh",[]
QualiEl,,"Paris, France",702,161,1104,2017-08-20 22:23:23,2020-07-03 16:59:04,9,"$EWT ...Everyone understands this right? China's Energy, serving 1 billion customers, with 1million employees... THE WORLD'S LARGEST Utility Provider... joined EnergyWeb.... can we let that sink in or just let it fly under the radar for a little longer🚀
https://t.co/EepcteGTLh",[]
emmess21,"✌️ in the Middle East, crypto is for the kids! 0x47ABdd5Fb41388F274b5De385E89164b28228a00 general crypto education https://t.co/bdTcbcP3s6",Wherever I wake up,570,595,8497,2018-05-24 15:41:58,2020-07-03 16:53:20,9,"$EWT ...Everyone understands this right? China's Energy, serving 1 billion customers, with 1million employees... THE WORLD'S LARGEST Utility Provider... joined EnergyWeb.... can we let that sink in or just let it fly under the radar for a little longer🚀
https://t.co/EepcteGTLh",[]
Walkawayplan,"Holding: ChainLink (LINK) & Energy Web Token (EWT)
...There are a lot of quality projects out there, but these 2 have captured my attention",Friendship Island,1658,740,4497,2017-06-03 15:10:45,2020-07-03 15:43:42,0,"@totocheetham $EWT (Current price) $5.80 x (approx) 48million circ supply = $278 million mcap, #36 or so in mcap.... 

The Circulation supply moved up a bit which makes me think the Foundation received permission from the Swiss Govt to release some for the new exhange?
https://t.co/kkRYLa6gW8",[]
LinkFinland,"$Link Always buy, Never sell! Accumulating my Links. 1KEOY
https://t.co/hwisKJx0J3 #Chainlink #SmartContracts #4IR","Helsinki, Suomi",4889,2681,29175,2020-04-15 11:38:29,2020-07-03 15:32:17,2,"I’ve made some great gains in the last 7 months 🚀

Invested in projects that have a long term future 📈

Didn’t trade just buy regular and hold ⏳

$link $knc $ewt $ubt #Crypto",[]
Alam97031856,"Holder  🔥 $UBT 🔥 $IRIS 🔥 $EWT 💵 
#Defi #crypto #EEE",,158,16,105,2019-12-25 12:47:16,2020-07-03 15:16:05,0,@1919to2020 What about $EWT??,[]
Alam97031856,"Holder  🔥 $UBT 🔥 $IRIS 🔥 $EWT 💵 
#Defi #crypto #EEE",,158,16,105,2019-12-25 12:47:16,2020-07-03 15:11:13,0,"For july
 $ADA
$BNT
$RLC
BONUS 
$IRIS
$UBT
$EWT IS FOR MILLIONERS",[]
Kangaroo_In_US,🤾‍♂️🏌️‍♂️🏅,,4567,2379,19580,2009-06-14 18:42:01,2020-07-03 14:52:29,3,"I’ve been here years. 

Everyone has been harping on about ALTseason for so bloody long. 

Zoom out, and take a closer look 👀 

It’s here mofo’s, you’re just looking the wrong way 

$RUNE $QNT $XDCE $EWT $LINK $TOMO $BNT https://t.co/xNaryVkz5A",[]
DScamron,"My old account got blocked 🤷🏻‍♂️
Eliott Waves Master
$Sats billionaire
shitcoins rekt but soon moon
$BTC $XDC $RUNE $HTR","Montréal, Québec",306,369,4294,2019-11-24 14:25:51,2020-07-03 14:44:39,3,"I’ve been here years. 

Everyone has been harping on about ALTseason for so bloody long. 

Zoom out, and take a closer look 👀 

It’s here mofo’s, you’re just looking the wrong way 

$RUNE $QNT $XDCE $EWT $LINK $TOMO $BNT https://t.co/xNaryVkz5A",[]
coinballers,Distributed ledger technology will lead the 4th Industrial Revolution.  Choose your investments wisely for financial freedom 😉,"London, England",705,663,3167,2018-06-21 08:24:14,2020-07-03 14:40:40,3,"I’ve been here years. 

Everyone has been harping on about ALTseason for so bloody long. 

Zoom out, and take a closer look 👀 

It’s here mofo’s, you’re just looking the wrong way 

$RUNE $QNT $XDCE $EWT $LINK $TOMO $BNT https://t.co/xNaryVkz5A",[]
_leewarp,"Follow for best crypto alerts. All predictions based on info read from multiple sources. Bitcoin, Ethereum, Altcoins",,31,147,13496,2020-01-21 08:45:10,2020-07-03 14:24:16,2,"I’ve made some great gains in the last 7 months 🚀

Invested in projects that have a long term future 📈

Didn’t trade just buy regular and hold ⏳

$link $knc $ewt $ubt #Crypto",[]
Ways2MakeIt,"Sharing ways to make it 💰
Mentally and Financially 🧠
Crypto and grafting 🔧 
Meme thief
#Bitcoin #Chainlink",,256,178,712,2020-05-14 13:49:26,2020-07-03 13:55:10,2,"I’ve made some great gains in the last 7 months 🚀

Invested in projects that have a long term future 📈

Didn’t trade just buy regular and hold ⏳

$link $knc $ewt $ubt #Crypto","[{'text': 'Crypto', 'indices': [167, 174]}]"
imcryptoeren,"#Bitcoin
#Tomo
#Ocean
#Rune
#Rvx
#Lcx

Engineer | CEO | Elon Musk Fan",,708,230,4460,2019-10-15 22:50:10,2020-07-03 13:30:59,33,"@kucoincom 👋🏽 

$EWT is doing over $1m of volume on Liquid each day and has the biggest energy companies in the world validating the chain (pic related) 💎

We all REALLY want to trade it on Kucoin 🔥💸

$EWT / the Eth of Energy ⚡️ https://t.co/EhKjiH8OB2",[]
TheCryptoZap,$UBT $OCEAN $EWT $MITX $QNT,,189,1167,19988,2018-06-01 10:11:58,2020-07-03 13:12:14,0,@YouTriggeredBro $EWT for sure! I would highly advise you to look into $UBT and $OCEAN as well!,[]
TheCryptoZap,$UBT $OCEAN $EWT $MITX $QNT,,189,1167,19988,2018-06-01 10:11:58,2020-07-03 13:10:33,6,@bitbns What's the process to get a coin listed on the exchange I would like you guys to consider @energywebx  token $EWT bitbns being compliant in KYC and Aml stands good. #indiawantscrypto @DonnieBigBags @ugly51 @infected_whale @CryptooAdy @CryptoPointHi @open4profit https://t.co/O8cHj6zTm8,[]
etf_simplify,I follow the ETF world very closely and am constantly on the lookout for exposure to non-overlapping foundational equity asset classes.,"Toronto, Canada",25,56,478,2011-05-21 19:16:56,2020-07-03 13:04:37,0,$EWT - iShares MSCI Taiwan ETF: Strong Fundamentals Despite COVID-19 Outbreak. https://t.co/jSh3oXWzP0,[]
BitcoinBoost_NL,"Basic Bitcoin & Crypto informatie.

#BitcoinBoost #Bitcoin #BTC #Ethereum #ETH #crypto #cryptocurrency #blockchain #bitcoinkopen",Netherlands,247,11384,187,2018-04-16 20:22:19,2020-07-03 12:48:35,0,"@cryptocom $EWT, $KNC &amp; $LINK",[]
TheCryptoZap,$UBT $OCEAN $EWT $MITX $QNT,,189,1167,19988,2018-06-01 10:11:58,2020-07-03 12:47:41,0,@coingecko Split it into $UBT $OCEAN $EWT and $MITX,[]
JGont1,,Austria,790,195,2056,2017-12-23 22:03:53,2020-07-03 12:30:05,6,"Most coins flood their markets with more supply, while $AION will soon have a Supply Shock Eighthing:
https://t.co/U0KyvKKhn9
$etc $eos $ada $xtz $xrp $link $atom $vet $ubt $rune $rvn $algo $icx $zrx $snx $comp $ewt $erd $matic $dgb $lend $ant $qnt $snx $stx $theta $ht $kava $zil https://t.co/pVs37arBw8",[]
SultanDman,,,666,48,1720,2014-11-16 17:01:30,2020-07-03 11:10:05,33,"@kucoincom 👋🏽 

$EWT is doing over $1m of volume on Liquid each day and has the biggest energy companies in the world validating the chain (pic related) 💎

We all REALLY want to trade it on Kucoin 🔥💸

$EWT / the Eth of Energy ⚡️ https://t.co/EhKjiH8OB2",[]
dimdimdimma,$EWT,,176,34,124,2013-12-15 16:57:21,2020-07-03 11:04:24,1,@elonmusk @WilliamShatner @VitalikButerin @ethereum @mattereum Pretty much building on EnergyWeb $EWT if I was a gambling man,[]
rishantster,"SAP Developer, Dreamer, Die Hard Crypto and Blockchain Enthusiast. Join me 
https://t.co/bH6PD1oUfQ","Bengaluru South, India",133,73,147,2009-08-06 12:02:45,2020-07-03 10:40:06,0,@gauravdahake  Please suggest the way to contact you guys so that we can get $EWT listed on Bitbns.,[]
Netcube93,,No... where?,621,338,6350,2014-06-26 13:45:20,2020-07-03 10:15:30,28,"This is so dope! 

Gateways incentivized to hold as much $QNT as possible.
Restest is where you buy.. Thanks panic sellers and swing traders for giving me cheap Qnties.. 😅
The more I accumulate, the better gateways 🚀🚀
$btc $eth $link $xrp $zil $rsr $ocean $ewt #bitcoin$crypto https://t.co/54pI7QICLF",[]
CryptoJournoAu,Award-winning buffoon / Writing your oh-Bitch-uaries / Doing drugs in inner-Melbourne city parks / DMT / Acid / Molly / $LINK $UBT $RSR $ETH $LCX $VRA,"Melbourne, Victoria",1592,351,1840,2019-10-14 08:40:52,2020-07-03 10:14:20,5,"Like my tweet if you are a @UnibrightIO $ubt fan and I will follow every single one of you ♥ 
$btc $eth $ltc $xrp $trx $rsr $dot $dmg $comp $lend $ewt $ren $dusk $neo $vet $data $nav $waves $zrx $rlc $eng #cryptocurrency #Crypto #bitcoin #Binance",[]
Netcube93,,No... where?,621,338,6350,2014-06-26 13:45:20,2020-07-03 10:00:17,20,"I would advice everyone on crypto twitter to go through this article today. No matter what your bags are or what ever coin you hold

Cuz this is massive 🚀
$btc $eth $link $xrp $zil $rsr $ocean $ewt $trx $etc $bch $eos $xtz $xvg $chr

https://t.co/l37CFcMwCf via @enterprise_time",[]
M73987255,,,2,2,197,2019-02-26 21:21:09,2020-07-03 09:54:15,5,"Like my tweet if you are a @UnibrightIO $ubt fan and I will follow every single one of you ♥ 
$btc $eth $ltc $xrp $trx $rsr $dot $dmg $comp $lend $ewt $ren $dusk $neo $vet $data $nav $waves $zrx $rlc $eng #cryptocurrency #Crypto #bitcoin #Binance",[]
FARREL1408,,,101,20,387,2012-10-10 13:48:41,2020-07-03 09:48:09,28,"This is so dope! 

Gateways incentivized to hold as much $QNT as possible.
Restest is where you buy.. Thanks panic sellers and swing traders for giving me cheap Qnties.. 😅
The more I accumulate, the better gateways 🚀🚀
$btc $eth $link $xrp $zil $rsr $ocean $ewt #bitcoin$crypto https://t.co/54pI7QICLF",[]
