username,acctdesc,location,following,followers,totalTweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
kingb4a,Crypto trader  (no financial advice),"Amstelveen, Nederland",285,373,570,2019-02-25 18:34:06,2020-07-06 07:26:40,1,"$IOST almost no resistance afther 82 sats💪 pump like $VET this week 

$enj $link $poly $chr $hive $etc $neo $lto $bitc $vra $wrx $theta $vidt $ren $tel $coti $dag $chr $rsr $zrx $sntvt $chz  $xrp $eth $ada $trx $xvg $snt $bnb $zil $btc",[]
trontrxhodl,Go tip me @goseedit,"East, England",516,966,7543,2017-12-31 16:09:39,2020-07-06 07:03:36,7,"Striking similarities between the $VET chart and $TEL chart.. Lower lows/lower highs repeatedly made for about a 2 year period.. FOLLOWING, the first higher low ever, $VET then exploded.. $TEL here at 2 sat, is in the process of putting in their first higher low as well. https://t.co/jb6OtViLSB",[]
trontrxhodl,Go tip me @goseedit,"East, England",516,966,7543,2017-12-31 16:09:39,2020-07-06 07:02:19,4,I believe in the $TEL project! I’m hunkered in for the long haul. https://t.co/DRHxNl1Vuh,[]
MyTradePH,𝙱𝚎𝚝𝚝𝚎𝚛 𝚢𝚘𝚞𝚛 𝚝𝚘𝚖𝚘𝚛𝚛𝚘𝚠,Pasig City,68,3393,8209,2017-01-02 05:59:30,2020-07-06 06:38:33,0,2. $DITO gets extension from NTC; potential to disrupt $GLO $TEL,[]
DeepDishCrypto,3AMAndWeBumpinBobbyWomack | Positive Thinker | Passion Bringer | BDE l Zaddy | I'm not leavin this bitch unless I'm 6 figures over or 6 feet under!,,432,1182,7685,2017-09-15 22:12:36,2020-07-06 06:27:36,1,"Yes I believe @TheCryptoLark on this one! The next bulk run will be epic... are you prepared?

$BTC $TEL $RSR $DAG $VRA $DAPS $SNTVT https://t.co/9yzi5i088E",[]
Maxmad19701,it’s absolutely free to be nice,Moon ,438,931,13155,2017-08-15 20:11:42,2020-07-06 06:10:53,5,"$TEL already pushing back after the worst possible news a company / crypto could possibly have ... a CEO leaving. ⁦@telcoin_team⁩ is in good hands now. Claudio needed to leave!
.
.
.
$BTC $ETH #Altcoins #altseason https://t.co/Xrrvp6I7k3",[]
CryptoVillain_,GET YOUR FREE GUIDE TO START WITH CRYPTO HERE👇 (incl. tips for #PassiveIcome),Opportunity of a lifetime!,320,937,8112,2018-02-26 08:18:40,2020-07-06 04:26:13,0,Ready for another move up... i can feel it. $tel https://t.co/3gsFhgaBfO,[]
duexcharles,#stocks #trading #investing #esports,MNL,134,4406,45497,2009-08-10 00:19:26,2020-07-06 03:46:26,0,$TEL woah https://t.co/lKNJf9JCqC,[]
sybismonte,Excelsior | Data Scientist | Equity trading (PH & US) | Financial literacy advocate | Visionary,,298,389,13128,2012-07-17 23:14:53,2020-07-06 03:19:41,0,"Waiting for these two to stabilize $MM $DITO

In the mean time, keep it going $TEL",[]
Pizza_Trader,"I'm a christian, husband & a father. A stock trader who can’t see the future & neither can you. Anybody who says otherwise is probably trying to sell something.",,629,2438,10382,2009-05-03 14:11:10,2020-07-06 02:59:53,1,@tradeyourplan And a 52 week high for $TEL.,[]
based_roger5,,,239,15,1073,2019-06-18 03:39:35,2020-07-06 02:53:58,0,"And just like that, #Telcoin makes it 1st higher low since its inception. 

-Rising volume
-Buy walls constantly moving up 
-New CEO with success in startup companies
-Beta results coming out soon 
-Live corridors expected Q4

This is the sleeping giant you will regret not buying https://t.co/sNSSuwdgmr","[{'text': 'Telcoin', 'indices': [20, 28]}]"
FoolUtter,"Lawyer and Stock Trader 💙💛 ‘05 (Manila, PH) “You might become more successful than you ever dreamt.” - Marty Schwartz",,434,130,1217,2019-05-24 23:10:43,2020-07-06 02:51:46,0,$TEL welcome back to the fold,[]
j2schill,-Shillin' Only The Best!-,"Orlando, FL",1095,367,4611,2009-10-08 23:44:32,2020-07-06 02:50:28,5,"$TEL already pushing back after the worst possible news a company / crypto could possibly have ... a CEO leaving. ⁦@telcoin_team⁩ is in good hands now. Claudio needed to leave!
.
.
.
$BTC $ETH #Altcoins #altseason https://t.co/Xrrvp6I7k3",[]
tradeyourplan,Trader,,418,4309,12431,2012-02-07 00:23:44,2020-07-06 02:50:18,0,Nice breakout $TEL #iyak,"[{'text': 'iyak', 'indices': [19, 24]}]"
jposty21,🇺🇸🇺🇲Love all things crypto $ZIL 2020🚀..Mod Conservative/Patriot..support for a GR8 economy & 401k haha..time 2 put USA 1st. #KAG 🇺🇲Libs are a F'n  joke!,"SL,UT",5328,4905,12087,2011-05-08 04:26:49,2020-07-06 02:41:39,0,Bwahahaha I got kicked out of the $tel coin traders chat room 😂🤣😂 for posting this!!! https://t.co/wzBkrWowvB,[]
DeepDishCrypto,3AMAndWeBumpinBobbyWomack | Positive Thinker | Passion Bringer | BDE l Zaddy | I'm not leavin this bitch unless I'm 6 figures over or 6 feet under!,,432,1182,7685,2017-09-15 22:12:36,2020-07-06 02:36:57,5,"$TEL already pushing back after the worst possible news a company / crypto could possibly have ... a CEO leaving. ⁦@telcoin_team⁩ is in good hands now. Claudio needed to leave!
.
.
.
$BTC $ETH #Altcoins #altseason https://t.co/Xrrvp6I7k3","[{'text': 'Altcoins', 'indices': [193, 202]}, {'text': 'altseason', 'indices': [203, 213]}]"
RoderickGiron,Insatiable Lifelong Learner,"Manila, Philippines 🇵🇭",412,39,916,2011-09-21 10:07:38,2020-07-06 02:32:20,0,"Bought $TEL @ 1,287.00.",[]
j2schill,-Shillin' Only The Best!-,"Orlando, FL",1095,367,4611,2009-10-08 23:44:32,2020-07-06 02:26:35,0,$TEL has weathered the storm and the announcement on beta testing is moments away. The past does not dictate the future. Get back in! https://t.co/6FlaS1UhBO,[]
TW__FR,#Bitcoin Core & Crypto enthusiast,Web 3.0,84,142,1209,2018-06-24 09:49:38,2020-07-06 02:26:25,0,👀 $TEL 1H BREAKOUT confirmed #Telcoin #Telfam https://t.co/YUUA6SEdmF,"[{'text': 'Telcoin', 'indices': [29, 37]}, {'text': 'Telfam', 'indices': [38, 45]}]"
based_roger5,,,239,15,1073,2019-06-18 03:39:35,2020-07-06 00:08:44,7,"Striking similarities between the $VET chart and $TEL chart.. Lower lows/lower highs repeatedly made for about a 2 year period.. FOLLOWING, the first higher low ever, $VET then exploded.. $TEL here at 2 sat, is in the process of putting in their first higher low as well. https://t.co/jb6OtViLSB",[]
Tickeron,Follow us to receive trading signals from our A.I.,"Sunnyvale, CA",788,4919,688912,2011-09-16 20:46:39,2020-07-06 00:03:31,0,$TEL in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://t.co/ukBMbfDwZ3 #TEConnectivityLtdRegisteredShares #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/Mq5ZuRCD3d,"[{'text': 'TEConnectivityLtdRegisteredShares', 'indices': [121, 155]}, {'text': 'stockmarket', 'indices': [156, 168]}, {'text': 'stock', 'indices': [169, 175]}, {'text': 'technicalanalysis', 'indices': [176, 194]}, {'text': 'money', 'indices': [195, 201]}, {'text': 'trading', 'indices': [202, 210]}, {'text': 'investing', 'indices': [211, 221]}, {'text': 'daytrading', 'indices': [222, 233]}, {'text': 'news', 'indices': [234, 239]}, {'text': 'today', 'indices': [240, 246]}]"
CraigMorgan37,"26 ⚽️ #LFC 🔴 

Crypto /Stock Investor - Amateur Trader
""A journey of a thousand miles starts with a single step"" 
Start investing today.
$XRP | Staking $DIVI","Liverpool, England",655,575,1485,2016-04-15 16:20:05,2020-07-05 23:38:06,7,"Striking similarities between the $VET chart and $TEL chart.. Lower lows/lower highs repeatedly made for about a 2 year period.. FOLLOWING, the first higher low ever, $VET then exploded.. $TEL here at 2 sat, is in the process of putting in their first higher low as well. https://t.co/jb6OtViLSB",[]
Nikolas87901556,,,144,20,222,2020-05-10 14:07:44,2020-07-05 23:06:21,7,"Striking similarities between the $VET chart and $TEL chart.. Lower lows/lower highs repeatedly made for about a 2 year period.. FOLLOWING, the first higher low ever, $VET then exploded.. $TEL here at 2 sat, is in the process of putting in their first higher low as well. https://t.co/jb6OtViLSB",[]
Dandavalue,A sociable but business oriented individual.,,1268,471,77,2019-05-02 21:37:34,2020-07-05 23:02:01,1,"@CryptoExpert101 $FUSE moon mission just starting guys. Many Xs from here. Long term project with active github and vaunted team.

$REL $FNT $XYS $HEX #telcoin $GHOST $XRT $ERT $VRA $FUND @ratheeiam",[]
RabbitHasShoes,"Crypto champion. Gem hunter and FUD exterminator. Disclaimer: This account is not for financial advice and is for entertainment purposes only. 

https://t.co/b39MdtZmI2",,4446,2904,10821,2018-06-23 17:51:56,2020-07-05 22:59:27,1,"@CryptoExpert101 $FUSE moon mission just starting guys. Many Xs from here. Long term project with active github and vaunted team.

$REL $FNT $XYS $HEX #telcoin $GHOST $XRT $ERT $VRA $FUND @ratheeiam","[{'text': 'telcoin', 'indices': [151, 159]}]"
j2schill,-Shillin' Only The Best!-,"Orlando, FL",1095,367,4611,2009-10-08 23:44:32,2020-07-05 22:38:00,2,"$IOST is going to pump like $VET soon! Just getting started!

$enj $link $poly $chr $hive $etc $neo $lto $bitc $vra $wrx $theta $vidt $ren $tel $coti $dag $chr $rsr $zrx $sntvt $chz  $xrp $eth $ada $trx $xvg $snt $bnb $zil $btc https://t.co/9Uz09nDQPf",[]
HEY_HONEYBADGER,"Kindly donate if I am helpful! 

#BTC-1B1tK3vu5AZtQWNc4Uuui1JnbzLqcuat6X

#ETH-0xb27ABcCC28A8aC4a0e2fa446FC8E",Moon,4605,830,18862,2018-05-26 23:53:27,2020-07-05 21:07:33,252,"The Telcoin #Wallet is now available on the App Store:

https://t.co/aXk9xePOIx

#cryptonews 
#financialinclusion 
#telcoin https://t.co/wwgddk0UCs","[{'text': 'Wallet', 'indices': [30, 37]}, {'text': 'cryptonews', 'indices': [99, 110]}, {'text': 'financialinclusion', 'indices': [112, 131]}]"
paddystash,Crypto enthusiast | Lion Tamer | Memory Surgeon | All posts are my opinion and not investment advice | Link to my telegram https://t.co/UGzaok4vwF,"East Coast, USA",1482,14382,26082,2017-04-06 18:45:02,2020-07-05 20:54:35,0,"And of course I fully understand it's like comparing apples to oranges but when you compare the charts alone they are virtually identical. I imagine $TEL will Trend sideways in this range for a a little while, but if it does begin moving up it will solidify its first higher low",[]
HEY_HONEYBADGER,"Kindly donate if I am helpful! 

#BTC-1B1tK3vu5AZtQWNc4Uuui1JnbzLqcuat6X

#ETH-0xb27ABcCC28A8aC4a0e2fa446FC8E",Moon,4605,830,18862,2018-05-26 23:53:27,2020-07-05 20:26:33,4,$TEL beginning to poke over resistance.. Still needs a bit more of a push to break over.  The volume coming in though.  Watching here.. I expect a move back up to the 2nd trendline. https://t.co/lzycwzJue1,[]
Dr_ooloo,"Ich bin der felix y., gehöre ab sofort zur Twitter-Elite und steh auf lange Herbstspaziergänge...",대한민국 서울,87,298,4868,2009-10-29 00:27:48,2020-07-05 20:20:49,0,how @dr_struggles picks alt coins $vidt $BEPRO $TEL https://t.co/DEXhKBWGoY,[]
bakeobits,breaking away from the sheeple,URASSBICH,347,799,8278,2018-05-24 23:47:17,2020-07-05 20:19:40,0,"Yes, $TEL can and probably will go down to 1.3 sats. DCA Amigos

DCA",[]
Szymonie1,,,352,38,1507,2017-06-14 20:45:42,2020-07-05 20:10:02,7,"Striking similarities between the $VET chart and $TEL chart.. Lower lows/lower highs repeatedly made for about a 2 year period.. FOLLOWING, the first higher low ever, $VET then exploded.. $TEL here at 2 sat, is in the process of putting in their first higher low as well. https://t.co/jb6OtViLSB",[]
filmismygf,i take photographs of people wearing clothes | contact@jamesgiammetta.net,"New York, NY",541,2792,25335,2012-09-01 00:48:21,2020-07-05 20:08:40,0,Locked and loaded on $tel at 2 sats. Looking really promising.,[]
paddystash,Crypto enthusiast | Lion Tamer | Memory Surgeon | All posts are my opinion and not investment advice | Link to my telegram https://t.co/UGzaok4vwF,"East Coast, USA",1482,14382,26082,2017-04-06 18:45:02,2020-07-05 20:06:16,0,"Both charts trended lower for over 2 years.. BOTH making lower highs/ lows each time.. The first time a HIGHER low was established, a breakout over trendline resistance ensued.. Not much longer now for $TEL imo.  New CEO, improved motivated team.. LEGGGOOOO $VET",[]
GucluAyk,,,230,106,6250,2017-04-05 20:36:00,2020-07-05 20:06:07,7,"Striking similarities between the $VET chart and $TEL chart.. Lower lows/lower highs repeatedly made for about a 2 year period.. FOLLOWING, the first higher low ever, $VET then exploded.. $TEL here at 2 sat, is in the process of putting in their first higher low as well. https://t.co/jb6OtViLSB",[]
HEY_HONEYBADGER,"Kindly donate if I am helpful! 

#BTC-1B1tK3vu5AZtQWNc4Uuui1JnbzLqcuat6X

#ETH-0xb27ABcCC28A8aC4a0e2fa446FC8E",Moon,4605,830,18862,2018-05-26 23:53:27,2020-07-05 20:05:56,7,"Striking similarities between the $VET chart and $TEL chart.. Lower lows/lower highs repeatedly made for about a 2 year period.. FOLLOWING, the first higher low ever, $VET then exploded.. $TEL here at 2 sat, is in the process of putting in their first higher low as well. https://t.co/jb6OtViLSB",[]
paddystash,Crypto enthusiast | Lion Tamer | Memory Surgeon | All posts are my opinion and not investment advice | Link to my telegram https://t.co/UGzaok4vwF,"East Coast, USA",1482,14382,26082,2017-04-06 18:45:02,2020-07-05 20:04:31,7,"Striking similarities between the $VET chart and $TEL chart.. Lower lows/lower highs repeatedly made for about a 2 year period.. FOLLOWING, the first higher low ever, $VET then exploded.. $TEL here at 2 sat, is in the process of putting in their first higher low as well. https://t.co/jb6OtViLSB",[]
bakeobits,breaking away from the sheeple,URASSBICH,347,799,8278,2018-05-24 23:47:17,2020-07-05 20:04:13,1,What did I $TEL you? Didn’t quite make it there but still didn’t stop me from scooping some up. Looks good https://t.co/15xHU6Uqtd,[]
HEY_HONEYBADGER,"Kindly donate if I am helpful! 

#BTC-1B1tK3vu5AZtQWNc4Uuui1JnbzLqcuat6X

#ETH-0xb27ABcCC28A8aC4a0e2fa446FC8E",Moon,4605,830,18862,2018-05-26 23:53:27,2020-07-05 20:03:06,0,$tel buy the dip 🤑,[]
HEY_HONEYBADGER,"Kindly donate if I am helpful! 

#BTC-1B1tK3vu5AZtQWNc4Uuui1JnbzLqcuat6X

#ETH-0xb27ABcCC28A8aC4a0e2fa446FC8E",Moon,4605,830,18862,2018-05-26 23:53:27,2020-07-05 20:01:01,1,"2.13 now.. It took like 3 attempts to finally clear the iceberg order at 2.12 that had what felt like 50M for sale. That being said, larger sell orders are now beginning to reduce in size..  The CURRENT $TEL chart reminds me of $VET chart a few weeks back... humm",[]
paddystash,Crypto enthusiast | Lion Tamer | Memory Surgeon | All posts are my opinion and not investment advice | Link to my telegram https://t.co/UGzaok4vwF,"East Coast, USA",1482,14382,26082,2017-04-06 18:45:02,2020-07-05 19:51:14,1,"2.13 now.. It took like 3 attempts to finally clear the iceberg order at 2.12 that had what felt like 50M for sale. That being said, larger sell orders are now beginning to reduce in size..  The CURRENT $TEL chart reminds me of $VET chart a few weeks back... humm",[]
c_labrinos,,,7,361,58564,2020-05-01 16:59:07,2020-07-05 19:48:27,1,"$JAKK $BOXL $NTZ $AAPL $MSFT $INTC $V $CSCO $ORCL $IBM $MA $MU $TXN $ACN $QCOM $NLOK $HPQ $ADBE $NVDA $AVGO $AMAT $PYPL $ADP $LRCX $STX $TEL $CTSH $INTU $ADI $XRX $KLAC $APH $WU $HPE $PAYX $CDNS $GLW $FLT $FISV 
join now

https://t.co/yRFKsjF51X https://t.co/Hm1ypgZobM",[]
murmelt1er,😎 #tron #trx #igg #tel #apl #hot,Schweiz,241,146,4518,2018-03-31 11:31:05,2020-07-05 19:44:08,4,I believe in the $TEL project! I’m hunkered in for the long haul. https://t.co/DRHxNl1Vuh,[]
murmelt1er,😎 #tron #trx #igg #tel #apl #hot,Schweiz,241,146,4518,2018-03-31 11:31:05,2020-07-05 19:44:04,4,$TEL beginning to poke over resistance.. Still needs a bit more of a push to break over.  The volume coming in though.  Watching here.. I expect a move back up to the 2nd trendline. https://t.co/lzycwzJue1,[]
Maxmad19701,it’s absolutely free to be nice,Moon ,438,931,13155,2017-08-15 20:11:42,2020-07-05 19:39:10,4,I believe in the $TEL project! I’m hunkered in for the long haul. https://t.co/DRHxNl1Vuh,[]
BijoyBi74826572,"We provide high-quality alerts with an impeccable track record. The best plays in stocks, options, and crypto are alerted live by our experienced and vetted tea",,218,15,90,2020-07-05 17:45:18,2020-07-05 19:37:52,1,"$JAKK $BOXL $NTZ $AAPL $MSFT $INTC $V $CSCO $ORCL $IBM $MA $MU $TXN $ACN $QCOM $NLOK $HPQ $ADBE $NVDA $AVGO $AMAT $PYPL $ADP $LRCX $STX $TEL $CTSH $INTU $ADI $XRX $KLAC $APH $WU $HPE $PAYX $CDNS $GLW $FLT $FISV 
join now

https://t.co/yRFKsjF51X https://t.co/Hm1ypgZobM",[]
russ5555555,,,79,17,267,2018-01-05 20:39:10,2020-07-05 19:32:00,0,My plan is sell $KAT 30-40 range and load more $Tel..... unless $sntvt comes to Kucoin,[]
DeepDishCrypto,3AMAndWeBumpinBobbyWomack | Positive Thinker | Passion Bringer | BDE l Zaddy | I'm not leavin this bitch unless I'm 6 figures over or 6 feet under!,,432,1182,7685,2017-09-15 22:12:36,2020-07-05 19:26:13,4,I believe in the $TEL project! I’m hunkered in for the long haul. https://t.co/DRHxNl1Vuh,[]
Amrinde82709182,R&D technician,"North Carolina, USA",462,451,11402,2019-05-22 01:16:27,2020-07-05 19:02:04,4,$TEL beginning to poke over resistance.. Still needs a bit more of a push to break over.  The volume coming in though.  Watching here.. I expect a move back up to the 2nd trendline. https://t.co/lzycwzJue1,[]
GucluAyk,,,230,106,6250,2017-04-05 20:36:00,2020-07-05 19:01:57,4,$TEL beginning to poke over resistance.. Still needs a bit more of a push to break over.  The volume coming in though.  Watching here.. I expect a move back up to the 2nd trendline. https://t.co/lzycwzJue1,[]
paddystash,Crypto enthusiast | Lion Tamer | Memory Surgeon | All posts are my opinion and not investment advice | Link to my telegram https://t.co/UGzaok4vwF,"East Coast, USA",1482,14382,26082,2017-04-06 18:45:02,2020-07-05 19:01:03,4,$TEL beginning to poke over resistance.. Still needs a bit more of a push to break over.  The volume coming in though.  Watching here.. I expect a move back up to the 2nd trendline. https://t.co/lzycwzJue1,[]
piszke007,Sagat,Monaco,132,97,1897,2015-06-09 10:41:59,2020-07-05 18:58:31,2,"$IOST is going to pump like $VET soon! Just getting started!

$enj $link $poly $chr $hive $etc $neo $lto $bitc $vra $wrx $theta $vidt $ren $tel $coti $dag $chr $rsr $zrx $sntvt $chz  $xrp $eth $ada $trx $xvg $snt $bnb $zil $btc https://t.co/9Uz09nDQPf",[]
kingb4a,Crypto trader  (no financial advice),"Amstelveen, Nederland",285,373,570,2019-02-25 18:34:06,2020-07-05 18:51:45,2,"$IOST is going to pump like $VET soon! Just getting started!

$enj $link $poly $chr $hive $etc $neo $lto $bitc $vra $wrx $theta $vidt $ren $tel $coti $dag $chr $rsr $zrx $sntvt $chz  $xrp $eth $ada $trx $xvg $snt $bnb $zil $btc https://t.co/9Uz09nDQPf",[]
marilliam0,Shitposting and #Bitcoin,"Melbourne, Victoria",554,74,1353,2019-02-09 17:35:33,2020-07-05 18:41:31,0,@CryptoTANL1 180 sats $TEL $DMG $DAG,[]
Bitcoin143,"🌙.........🔭 @digitalbitsorg , #hodl my beer 🍺",The Moon,783,874,9874,2016-10-12 23:32:02,2020-07-05 16:51:05,0,"If my net worth was 10 million. I'd throw 1 million into #cryptocurrencies and 40% would go in $vet. The other 40% into $xrp and then $100,000 into $link and the other $100,000 into $xdb $tel $eth $btt &amp; whatever else. Then I'd make a lot of #bitcoin and sell some $alts into $btc https://t.co/bCGPrD3gFm","[{'text': 'cryptocurrencies', 'indices': [57, 74]}, {'text': 'bitcoin', 'indices': [246, 254]}]"
